Date,Close
6/15/2020 16:00:00,4740
6/16/2020 16:00:00,4970
6/17/2020 16:00:00,4970
6/18/2020 16:00:00,4800
6/19/2020 16:00:00,4890
6/22/2020 16:00:00,4890
6/23/2020 16:00:00,4900
6/24/2020 16:00:00,5000
6/25/2020 16:00:00,4900
6/26/2020 16:00:00,4900
6/29/2020 16:00:00,4800
6/30/2020 16:00:00,4800
7/1/2020 16:00:00,4810
7/2/2020 16:00:00,4870
7/3/2020 16:00:00,4850
7/6/2020 16:00:00,4840
7/7/2020 16:00:00,4830
7/8/2020 16:00:00,4910
7/9/2020 16:00:00,4900
7/10/2020 16:00:00,4830
7/13/2020 16:00:00,4900
7/14/2020 16:00:00,4950
7/15/2020 16:00:00,5150
7/16/2020 16:00:00,5250
7/17/2020 16:00:00,5200
7/20/2020 16:00:00,5100
7/21/2020 16:00:00,5375
7/22/2020 16:00:00,5300
7/23/2020 16:00:00,5175
7/24/2020 16:00:00,5050
7/27/2020 16:00:00,5125
7/28/2020 16:00:00,5175
7/29/2020 16:00:00,5075
7/30/2020 16:00:00,5150
8/3/2020 16:00:00,4880
8/4/2020 16:00:00,4960
8/5/2020 16:00:00,5050
8/6/2020 16:00:00,5225
8/7/2020 16:00:00,5275
8/10/2020 16:00:00,5125
8/11/2020 16:00:00,5225
8/12/2020 16:00:00,5400
8/13/2020 16:00:00,5400
8/14/2020 16:00:00,5375
8/18/2020 16:00:00,5375
8/19/2020 16:00:00,5300
8/24/2020 16:00:00,5300
8/25/2020 16:00:00,5300
8/26/2020 16:00:00,5350
8/27/2020 16:00:00,5300
8/28/2020 16:00:00,5325
8/31/2020 16:00:00,5100
9/1/2020 16:00:00,5250
9/2/2020 16:00:00,5300
9/3/2020 16:00:00,5175
9/4/2020 16:00:00,5050
9/7/2020 16:00:00,5025
9/8/2020 16:00:00,5125
9/9/2020 16:00:00,4900
9/10/2020 16:00:00,4560
9/11/2020 16:00:00,4630
9/14/2020 16:00:00,4790
9/15/2020 16:00:00,4820
9/16/2020 16:00:00,4780
9/17/2020 16:00:00,4860
9/18/2020 16:00:00,4780
9/21/2020 16:00:00,4670
9/22/2020 16:00:00,4670
9/23/2020 16:00:00,4630
9/24/2020 16:00:00,4600
9/25/2020 16:00:00,4860
9/28/2020 16:00:00,4740
9/29/2020 16:00:00,4570
9/30/2020 16:00:00,4460
10/1/2020 16:00:00,4610
10/2/2020 16:00:00,4590
10/5/2020 16:00:00,4560
10/6/2020 16:00:00,4620
10/7/2020 16:00:00,4630
10/8/2020 16:00:00,4750
10/9/2020 16:00:00,4740
10/12/2020 16:00:00,4700
10/13/2020 16:00:00,4740
10/14/2020 16:00:00,4820
10/15/2020 16:00:00,4740
10/16/2020 16:00:00,4930
10/19/2020 16:00:00,5000
10/20/2020 16:00:00,5175
10/21/2020 16:00:00,5250
10/22/2020 16:00:00,5250
10/23/2020 16:00:00,5400
10/26/2020 16:00:00,5400
10/27/2020 16:00:00,5425
11/2/2020 16:00:00,5400
11/3/2020 16:00:00,5500
11/4/2020 16:00:00,5400
11/5/2020 16:00:00,5500
11/6/2020 16:00:00,5825
11/9/2020 16:00:00,5600
11/10/2020 16:00:00,5750
11/11/2020 16:00:00,6000
11/12/2020 16:00:00,6000
11/13/2020 16:00:00,5900
11/16/2020 16:00:00,5925
11/17/2020 16:00:00,5800
11/18/2020 16:00:00,5775
11/19/2020 16:00:00,5725
11/20/2020 16:00:00,5725
11/23/2020 16:00:00,5800
11/24/2020 16:00:00,5800
11/25/2020 16:00:00,5550
11/26/2020 16:00:00,5650
11/27/2020 16:00:00,5550
11/30/2020 16:00:00,5300
12/1/2020 16:00:00,5550
12/2/2020 16:00:00,5725
12/3/2020 16:00:00,5625
12/4/2020 16:00:00,5700
12/7/2020 16:00:00,5850
12/8/2020 16:00:00,5700
12/10/2020 16:00:00,5825
12/11/2020 16:00:00,5675
12/14/2020 16:00:00,5675
12/15/2020 16:00:00,5950
12/16/2020 16:00:00,6125
12/17/2020 16:00:00,6200
12/18/2020 16:00:00,6200
12/21/2020 16:00:00,6150
12/22/2020 16:00:00,6075
12/23/2020 16:00:00,6000
12/28/2020 16:00:00,6075
12/29/2020 16:00:00,6050
12/30/2020 16:00:00,6025
1/4/2021 15:00:00,6225
1/5/2021 15:00:00,6175
1/6/2021 15:00:00,6150
1/7/2021 16:00:00,6075
1/8/2021 16:00:00,6425
1/11/2021 15:00:00,6525
1/12/2021 15:00:00,6525
1/13/2021 15:00:00,6775
1/14/2021 15:00:00,6775
1/15/2021 15:00:00,6575
1/18/2021 15:00:00,6675
1/19/2021 15:00:00,6675
1/20/2021 15:00:00,6675
1/21/2021 15:00:00,6800
1/22/2021 15:00:00,6700
1/25/2021 15:00:00,6475
1/26/2021 15:00:00,6350
1/27/2021 15:00:00,6275
1/28/2021 15:00:00,6275
1/29/2021 15:00:00,6100
2/1/2021 15:00:00,6025
2/2/2021 15:00:00,5975
2/3/2021 15:00:00,6150
2/4/2021 15:00:00,6200
2/5/2021 15:00:00,6100
2/8/2021 15:00:00,6100
2/9/2021 15:00:00,5825
2/10/2021 15:00:00,5900
2/11/2021 15:00:00,5850
2/15/2021 15:00:00,5950
2/16/2021 15:00:00,5925
2/17/2021 15:00:00,5800
2/18/2021 15:00:00,5725
2/19/2021 15:00:00,5775
2/22/2021 15:00:00,5700
2/23/2021 16:00:00,5725
2/24/2021 15:00:00,5625
2/25/2021 15:00:00,5575
2/26/2021 15:00:00,5400
3/1/2021 15:00:00,5600
3/2/2021 15:00:00,5575
3/3/2021 15:00:00,5675
3/4/2021 15:00:00,5575
3/5/2021 15:00:00,5500
3/8/2021 16:00:00,5550
3/9/2021 15:00:00,5525
3/10/2021 15:00:00,5425
3/12/2021 15:00:00,5475
3/15/2021 15:00:00,5525
3/16/2021 15:00:00,5550
3/17/2021 15:00:00,5575
3/18/2021 15:00:00,5725
3/19/2021 15:00:00,5775
3/22/2021 15:00:00,5575
3/23/2021 15:00:00,5575
3/24/2021 15:00:00,5450
3/25/2021 15:00:00,5450
3/26/2021 15:00:00,5600
3/29/2021 15:00:00,5525
3/30/2021 15:00:00,5400
3/31/2021 15:00:00,5275
4/1/2021 15:00:00,5350
4/5/2021 15:00:00,5350
4/6/2021 15:00:00,5350
4/7/2021 15:00:00,5325
4/8/2021 15:00:00,5300
4/9/2021 15:00:00,5275
4/12/2021 15:00:00,5075
4/13/2021 15:00:00,5075
4/14/2021 15:00:00,5250
4/15/2021 15:00:00,5250
4/16/2021 15:00:00,5250
4/19/2021 15:00:00,5200
4/20/2021 15:00:00,5300
4/21/2021 15:00:00,5225
4/22/2021 15:00:00,5450
4/23/2021 15:00:00,5625
4/26/2021 15:00:00,5625
4/27/2021 15:00:00,5525
4/28/2021 15:00:00,5350
4/29/2021 15:00:00,5425
4/30/2021 15:00:00,5500
5/3/2021 16:00:00,5425
5/4/2021 16:00:00,5500
5/5/2021 15:00:00,5525
5/6/2021 15:00:00,5425
5/7/2021 15:00:00,5325
5/10/2021 16:00:00,5375
5/11/2021 16:00:00,5225
5/17/2021 15:00:00,5175
5/18/2021 15:00:00,5150
5/19/2021 15:00:00,5050
5/20/2021 15:00:00,5175
5/21/2021 15:00:00,5050
5/24/2021 15:00:00,5100
5/25/2021 15:00:00,5075
5/27/2021 15:00:00,5150
5/28/2021 15:00:00,5150
5/31/2021 15:00:00,5250
6/2/2021 15:00:00,5325
6/3/2021 15:00:00,5350
6/4/2021 15:00:00,5225
6/7/2021 15:00:00,5250
6/8/2021 15:00:00,5275
6/9/2021 15:00:00,5325
6/10/2021 15:00:00,5400
6/11/2021 15:00:00,5275
6/14/2021 16:00:00,5175
6/15/2021 15:00:00,5150
6/16/2021 15:00:00,5150
6/17/2021 15:00:00,5100
6/18/2021 15:00:00,5000
6/21/2021 16:00:00,4920
6/22/2021 15:00:00,4920
6/23/2021 15:00:00,4930
6/24/2021 15:00:00,4940
6/25/2021 15:00:00,4920
6/28/2021 16:00:00,4710
6/29/2021 15:00:00,4840
6/30/2021 15:00:00,4940
7/1/2021 15:00:00,5025
7/2/2021 15:00:00,5000
7/5/2021 15:00:00,4940
7/6/2021 15:00:00,4900
7/7/2021 15:00:00,4900
7/8/2021 15:00:00,4880
7/9/2021 15:00:00,4910
7/12/2021 15:00:00,4920
7/13/2021 15:00:00,4900
7/14/2021 15:00:00,4730
7/15/2021 15:00:00,4810
7/16/2021 15:00:00,4880
7/19/2021 15:00:00,4780
7/21/2021 15:00:00,4870
7/22/2021 15:00:00,4980
7/23/2021 15:00:00,4950
7/26/2021 15:00:00,4770
7/27/2021 15:00:00,4760
7/28/2021 15:00:00,4710
7/29/2021 15:00:00,4650
7/30/2021 15:00:00,4720
8/2/2021 15:00:00,4820
8/3/2021 15:00:00,4940
8/4/2021 15:00:00,4900
8/5/2021 15:00:00,4890
8/6/2021 15:00:00,4940
8/9/2021 15:00:00,4860
8/10/2021 15:00:00,4910
8/12/2021 15:00:00,4940
8/13/2021 15:00:00,5025
8/16/2021 15:00:00,5075
8/18/2021 15:00:00,5225
8/19/2021 15:00:00,5150
8/20/2021 15:00:00,5100
8/23/2021 16:00:00,5100
8/24/2021 16:00:00,5075
8/25/2021 15:00:00,5150
8/26/2021 15:00:00,5100
8/27/2021 15:00:00,5050
8/30/2021 15:00:00,5275
8/31/2021 15:00:00,5225
9/1/2021 15:00:00,5175
9/2/2021 15:00:00,5250
9/3/2021 15:00:00,5350
9/6/2021 15:00:00,5425
9/7/2021 15:00:00,5350
9/8/2021 15:00:00,5250
9/9/2021 15:00:00,5450
9/10/2021 15:00:00,5425
9/13/2021 15:00:00,5450
9/14/2021 15:00:00,5525
9/15/2021 15:00:00,5400
9/16/2021 15:00:00,5375
9/17/2021 15:00:00,5425
9/20/2021 15:00:00,5300
9/21/2021 15:00:00,5225
9/22/2021 15:00:00,5275
9/23/2021 15:00:00,5150
9/24/2021 15:00:00,5150
9/27/2021 15:00:00,5175
9/28/2021 15:00:00,5075
9/29/2021 15:00:00,5325
9/30/2021 15:00:00,5500
10/1/2021 15:00:00,5450
10/4/2021 15:00:00,5575
10/5/2021 15:00:00,5550
10/6/2021 15:00:00,5975
10/7/2021 15:00:00,5700
10/8/2021 15:00:00,5900
10/11/2021 15:00:00,5775
10/12/2021 16:00:00,5875
10/13/2021 15:00:00,6275
10/14/2021 16:00:00,6225
10/15/2021 16:00:00,6250
10/18/2021 15:00:00,6225
10/19/2021 15:00:00,6350
10/21/2021 15:00:00,6150
10/22/2021 15:00:00,6175
10/25/2021 15:00:00,6050
10/26/2021 15:00:00,6150
10/27/2021 15:00:00,6000
10/28/2021 15:00:00,6000
10/29/2021 15:00:00,6025
11/1/2021 15:00:00,6025
11/2/2021 15:00:00,5900
11/3/2021 15:00:00,5975
11/4/2021 16:00:00,5975
11/5/2021 15:00:00,5925
11/8/2021 15:00:00,5925
11/9/2021 15:00:00,5850
11/10/2021 15:00:00,6175
11/11/2021 15:00:00,6175
11/12/2021 15:00:00,6150
11/15/2021 15:00:00,6125
11/16/2021 15:00:00,6175
11/17/2021 15:00:00,6250
11/18/2021 15:00:00,6200
11/19/2021 15:00:00,6225
11/22/2021 15:00:00,6200
11/23/2021 15:00:00,6250
11/24/2021 15:00:00,6225
11/25/2021 15:00:00,6225
11/26/2021 15:00:00,5900
11/29/2021 15:00:00,5975
11/30/2021 15:00:00,5775
12/1/2021 16:00:00,5650
12/2/2021 16:00:00,5850
12/3/2021 16:00:00,5750
12/6/2021 16:00:00,5650
12/7/2021 16:00:00,5925
12/8/2021 16:00:00,5800
12/9/2021 16:00:00,6000
12/10/2021 16:00:00,5925
12/13/2021 16:00:00,5900
12/14/2021 16:00:00,5875
12/15/2021 16:00:00,6000
12/16/2021 16:00:00,5800
12/17/2021 16:00:00,5800
12/20/2021 16:00:00,5675
12/21/2021 16:00:00,5650
12/22/2021 16:00:00,5625
12/23/2021 16:00:00,5725
12/24/2021 16:00:00,5675
12/27/2021 16:00:00,5675
12/28/2021 16:00:00,5725
12/29/2021 16:00:00,5750
12/30/2021 16:00:00,5700
1/3/2022 16:00:00,5725
1/4/2022 16:00:00,5775
1/5/2022 16:00:00,5575
1/6/2022 16:00:00,5675
1/7/2022 16:00:00,5700
1/10/2022 16:00:00,5650
1/11/2022 16:00:00,5700
1/12/2022 16:00:00,5725
1/13/2022 16:00:00,5775
1/14/2022 16:00:00,5725
1/17/2022 16:00:00,5675
1/18/2022 16:00:00,5650
1/19/2022 16:00:00,5600
1/20/2022 16:00:00,5525
1/21/2022 16:00:00,5600
1/24/2022 16:00:00,5525
1/25/2022 16:00:00,5450
1/26/2022 16:00:00,5450
1/27/2022 16:00:00,5475
1/28/2022 16:00:00,5475
1/31/2022 16:00:00,5475
2/2/2022 16:00:00,5500
2/3/2022 16:00:00,5500
2/4/2022 16:00:00,5500
2/7/2022 16:00:00,5475
2/8/2022 16:00:00,5550
2/9/2022 16:00:00,5550
2/10/2022 16:00:00,5450
2/11/2022 16:00:00,5450
2/14/2022 16:00:00,5300
2/15/2022 16:00:00,5500
2/16/2022 16:00:00,5475
2/17/2022 16:00:00,5475
2/18/2022 16:00:00,5600
2/21/2022 16:00:00,5575
2/22/2022 16:00:00,5575
2/23/2022 16:00:00,5650
2/24/2022 16:00:00,5700
2/25/2022 16:00:00,5800
3/1/2022 16:00:00,5700
3/2/2022 16:00:00,5525
3/4/2022 16:00:00,5625
3/7/2022 16:00:00,5800
3/8/2022 16:00:00,6250
3/9/2022 16:00:00,6300
3/10/2022 16:00:00,6250
3/11/2022 16:00:00,6275
3/14/2022 16:00:00,6375
3/15/2022 16:00:00,6300
3/16/2022 16:00:00,6400
3/17/2022 16:00:00,6425
3/18/2022 16:00:00,6400
3/21/2022 16:00:00,6600
3/22/2022 16:00:00,6575
3/23/2022 16:00:00,6475
3/24/2022 16:00:00,6575
3/25/2022 16:00:00,6400
3/28/2022 16:00:00,6700
3/29/2022 16:00:00,6550
3/30/2022 16:00:00,6650
3/31/2022 16:00:00,6575
4/1/2022 16:00:00,6700
4/4/2022 16:00:00,6825
4/5/2022 16:00:00,6900
4/6/2022 16:00:00,7000
4/7/2022 16:00:00,6900
4/8/2022 16:00:00,7000
4/11/2022 16:00:00,6850
4/12/2022 16:00:00,6950
4/13/2022 16:00:00,6975
4/14/2022 16:00:00,6875
4/18/2022 16:00:00,7000
4/19/2022 16:00:00,6900
4/20/2022 16:00:00,6900
4/21/2022 16:00:00,7000
4/22/2022 16:00:00,7050
4/25/2022 16:00:00,7075
4/26/2022 16:00:00,7200
4/27/2022 16:00:00,7125
4/28/2022 16:00:00,7575
5/9/2022 16:00:00,7050
5/10/2022 16:00:00,7000
5/11/2022 16:00:00,6900
5/12/2022 16:00:00,6850
5/13/2022 16:00:00,7125
5/17/2022 16:00:00,7000
5/18/2022 16:00:00,7100
5/19/2022 16:00:00,7000
5/20/2022 16:00:00,7125
5/23/2022 16:00:00,6950
5/24/2022 16:00:00,7150
5/25/2022 16:00:00,7100
5/27/2022 16:00:00,7225
5/30/2022 16:00:00,7250
5/31/2022 16:00:00,7350
6/2/2022 16:00:00,7325
6/3/2022 16:00:00,7300
6/6/2022 16:00:00,7225
6/7/2022 16:00:00,7200
6/8/2022 16:00:00,7175
6/9/2022 16:00:00,7200
6/10/2022 16:00:00,6925
6/13/2022 16:00:00,7025
6/14/2022 16:00:00,6975
6/15/2022 16:00:00,6700
6/16/2022 16:00:00,6850
6/17/2022 16:00:00,6950
6/20/2022 16:00:00,6925
6/21/2022 16:00:00,6850
6/22/2022 16:00:00,6800
6/23/2022 16:00:00,6875
6/24/2022 16:00:00,6675
6/27/2022 16:00:00,6650
6/28/2022 16:00:00,6700
6/29/2022 16:00:00,6500
6/30/2022 16:00:00,6625
7/1/2022 16:00:00,6525
7/4/2022 16:00:00,6500
7/5/2022 16:00:00,6325
7/6/2022 16:00:00,6075
7/7/2022 16:00:00,5950
7/8/2022 16:00:00,5975
7/11/2022 16:00:00,6050
7/12/2022 16:00:00,6100
7/13/2022 16:00:00,5825
7/14/2022 16:00:00,6100
7/15/2022 16:00:00,5950
7/18/2022 16:00:00,6025
7/19/2022 16:00:00,6075
7/20/2022 16:00:00,6275
7/21/2022 16:00:00,6175
7/22/2022 16:00:00,6075
7/25/2022 16:00:00,6075
7/26/2022 16:00:00,6100
7/27/2022 16:00:00,6100
7/28/2022 16:00:00,6050
7/29/2022 16:00:00,6325
8/1/2022 16:00:00,6475
8/2/2022 16:00:00,6475
8/3/2022 16:00:00,6600
8/4/2022 16:00:00,6600
8/5/2022 16:00:00,6625
8/8/2022 16:00:00,6700
8/9/2022 16:00:00,6750
8/10/2022 16:00:00,6850
8/11/2022 16:00:00,6950
8/12/2022 16:00:00,6950
8/15/2022 16:00:00,6875
8/16/2022 16:00:00,6975
8/18/2022 16:00:00,6975
8/19/2022 16:00:00,6975
8/22/2022 16:00:00,6925
8/23/2022 16:00:00,6975
8/24/2022 16:00:00,7050
8/25/2022 16:00:00,6975
8/26/2022 16:00:00,6875
8/29/2022 16:00:00,6825
8/30/2022 16:00:00,6900
8/31/2022 16:00:00,6975
9/1/2022 15:00:00,6925
9/2/2022 15:00:00,6925
9/5/2022 16:00:00,6875
9/6/2022 16:00:00,6900
9/7/2022 16:00:00,6650
9/8/2022 16:00:00,6650
9/9/2022 16:00:00,6775
9/12/2022 16:00:00,6975
9/13/2022 16:00:00,7200
9/14/2022 16:00:00,7150
9/15/2022 16:00:00,7050
9/16/2022 16:00:00,6900
9/19/2022 16:00:00,7125
9/20/2022 16:00:00,7175
9/21/2022 16:00:00,7150
9/22/2022 16:00:00,7175
9/23/2022 16:00:00,7150
9/26/2022 16:00:00,6975
9/27/2022 16:00:00,6950
9/28/2022 16:00:00,6800
9/29/2022 16:00:00,6775
9/30/2022 16:00:00,6625
10/3/2022 16:00:00,6625
10/4/2022 16:00:00,6725
10/5/2022 16:00:00,6675
10/6/2022 16:00:00,6600
10/7/2022 16:00:00,6475
10/10/2022 16:00:00,6500
10/11/2022 16:00:00,6525
10/12/2022 16:00:00,6350
10/13/2022 16:00:00,6350
10/14/2022 16:00:00,6350
10/17/2022 16:00:00,6425
10/18/2022 16:00:00,6350
10/19/2022 16:00:00,6525
10/20/2022 16:00:00,6425
10/21/2022 16:00:00,6575
10/24/2022 16:00:00,6650
10/25/2022 16:00:00,6700
10/26/2022 16:00:00,6575
10/27/2022 16:00:00,6650
10/28/2022 16:00:00,6550
10/31/2022 16:00:00,6650
11/1/2022 15:00:00,6575
11/2/2022 15:00:00,6425
11/3/2022 16:00:00,6375
11/4/2022 16:00:00,6425
11/7/2022 16:00:00,6500
11/8/2022 16:00:00,6525
11/9/2022 16:00:00,6550
11/10/2022 16:00:00,6525
11/11/2022 16:00:00,6450
11/14/2022 16:00:00,6300
11/15/2022 16:00:00,6225
11/16/2022 16:00:00,6175
11/17/2022 16:00:00,6300
11/18/2022 16:00:00,6225
11/21/2022 16:00:00,6325
11/22/2022 16:00:00,6225
11/23/2022 16:00:00,6200
11/24/2022 16:00:00,6200
11/25/2022 16:00:00,6175
11/28/2022 16:00:00,6225
11/29/2022 16:00:00,6050
11/30/2022 16:00:00,6050
12/1/2022 16:00:00,6175
12/2/2022 16:00:00,6125
12/5/2022 16:00:00,6025
12/6/2022 16:00:00,5875
12/7/2022 16:00:00,5725
12/8/2022 16:00:00,5675
12/9/2022 16:00:00,5675
12/12/2022 16:00:00,5675
12/13/2022 16:00:00,5825
12/14/2022 16:00:00,5825
12/15/2022 16:00:00,5800
12/16/2022 16:00:00,5775
12/19/2022 16:00:00,5700
12/20/2022 16:00:00,5700
12/21/2022 16:00:00,5700
12/22/2022 16:00:00,5775
12/23/2022 16:00:00,5675
12/26/2022 16:00:00,5650
12/27/2022 16:00:00,5675
12/28/2022 16:00:00,5625
12/29/2022 16:00:00,5650
12/30/2022 16:00:00,5700
1/2/2023 16:00:00,5700
1/3/2023 16:00:00,5650
1/4/2023 16:00:00,5675
1/5/2023 16:00:00,5375
1/6/2023 16:00:00,5450
1/9/2023 16:00:00,5350
1/10/2023 16:00:00,5325
1/11/2023 16:00:00,5225
1/12/2023 16:00:00,5350
1/13/2023 16:00:00,5450
1/16/2023 16:00:00,5600
1/17/2023 16:00:00,5550
1/18/2023 16:00:00,5650
1/19/2023 16:00:00,5850
1/20/2023 16:00:00,5900
1/24/2023 16:00:00,5925
1/25/2023 16:00:00,5950
1/26/2023 16:00:00,5900
1/27/2023 16:00:00,5875
1/30/2023 16:00:00,5875
1/31/2023 16:00:00,6000
2/1/2023 16:00:00,6000
2/2/2023 16:00:00,5925
2/3/2023 16:00:00,5875
2/6/2023 16:00:00,5850
2/7/2023 16:00:00,5875
2/8/2023 16:00:00,5800
2/9/2023 16:00:00,5675
2/10/2023 16:00:00,5700
2/13/2023 16:00:00,5725
2/14/2023 16:00:00,5725
2/15/2023 16:00:00,5675
2/16/2023 16:00:00,5700
2/17/2023 16:00:00,5675
2/20/2023 16:00:00,5600
2/21/2023 16:00:00,5575
2/22/2023 16:00:00,5625
2/23/2023 16:00:00,5650
2/24/2023 16:00:00,5750
2/27/2023 16:00:00,5800
2/28/2023 16:00:00,6100
3/1/2023 16:00:00,6150
3/2/2023 16:00:00,6150
3/3/2023 16:00:00,6050
3/6/2023 16:00:00,6075
3/7/2023 16:00:00,5950
3/8/2023 16:00:00,5925
3/9/2023 16:00:00,6025
3/10/2023 16:00:00,5975
3/13/2023 16:00:00,5925
3/14/2023 16:00:00,5775
3/15/2023 16:00:00,5775
3/16/2023 16:00:00,5850
3/17/2023 16:00:00,5850
3/20/2023 16:00:00,5875
3/21/2023 16:00:00,5875
3/24/2023 16:00:00,5950
3/27/2023 16:00:00,5875
3/28/2023 16:00:00,5850
3/29/2023 16:00:00,5950
3/30/2023 16:00:00,5900
3/31/2023 16:00:00,6000
4/3/2023 16:00:00,6000
4/4/2023 16:00:00,6025
4/5/2023 16:00:00,6000
4/6/2023 16:00:00,5925
4/10/2023 16:00:00,5975
4/11/2023 16:00:00,6075
4/12/2023 16:00:00,6250
4/13/2023 16:00:00,6250
4/14/2023 16:00:00,6200
4/17/2023 16:00:00,6225
4/18/2023 16:00:00,6425
4/26/2023 16:00:00,6700
4/27/2023 16:00:00,6700
4/28/2023 16:00:00,6750
5/2/2023 16:00:00,6675
5/3/2023 16:00:00,6625
5/4/2023 16:00:00,6600
5/5/2023 16:00:00,6150
5/8/2023 16:00:00,6125
5/9/2023 16:00:00,6325
5/10/2023 16:00:00,6325
5/11/2023 16:00:00,6250
5/12/2023 16:00:00,6225
5/15/2023 16:00:00,6350
5/16/2023 16:00:00,6275
5/17/2023 16:00:00,6325
5/19/2023 16:00:00,6475
5/22/2023 16:00:00,6600
5/23/2023 16:00:00,6600
5/24/2023 16:00:00,6675
5/25/2023 16:00:00,6600
5/26/2023 16:00:00,6600
5/29/2023 16:00:00,6600
5/30/2023 16:00:00,6500
5/31/2023 16:00:00,6450
6/5/2023 16:00:00,6825
6/6/2023 16:00:00,6800
6/7/2023 16:00:00,6800
6/8/2023 16:00:00,6775
6/9/2023 16:00:00,6800
6/12/2023 16:00:00,6775
6/13/2023 16:00:00,6750
6/14/2023 16:00:00,6900
6/15/2023 16:00:00,6875
6/16/2023 16:00:00,6850
6/19/2023 16:00:00,6875
6/20/2023 16:00:00,6800
6/21/2023 16:00:00,6925
6/22/2023 16:00:00,6775
6/23/2023 16:00:00,6775
6/26/2023 16:00:00,6800
6/27/2023 16:00:00,6775
7/3/2023 16:00:00,6825
7/4/2023 16:00:00,6775
7/5/2023 16:00:00,6775
7/6/2023 16:00:00,6800
7/7/2023 16:00:00,6825
7/10/2023 16:00:00,6775
7/11/2023 16:00:00,6800
7/12/2023 16:00:00,6775
7/13/2023 16:00:00,6800
7/14/2023 16:00:00,6750
7/17/2023 16:00:00,6675
7/18/2023 16:00:00,6575
7/20/2023 16:00:00,6525
7/21/2023 16:00:00,6450
7/24/2023 16:00:00,6550
7/25/2023 16:00:00,6500
7/26/2023 16:00:00,6600
7/27/2023 16:00:00,6525
7/28/2023 16:00:00,6625
7/31/2023 16:00:00,6850
8/1/2023 16:00:00,6875
8/2/2023 16:00:00,6850
8/3/2023 16:00:00,6825
8/4/2023 16:00:00,6800
8/7/2023 16:00:00,6875
