Date,Open,High,Low,Close,Adj Close,Volume
2021-02-01,2090.000000,2690.000000,2070.000000,2660.000000,2497.054932,6108939100
2021-02-08,2770.000000,2970.000000,2640.000000,2870.000000,2694.190674,3876755600
2021-02-15,2900.000000,2950.000000,2670.000000,2880.000000,2703.578369,1986784200
2021-02-22,2940.000000,3040.000000,2780.000000,2840.000000,2666.028564,3199926800
2021-03-01,2850.000000,2880.000000,2350.000000,2420.000000,2271.756592,1868836300
2021-03-08,2490.000000,2500.000000,2170.000000,2420.000000,2271.756592,1722936900
2021-03-15,2430.000000,2450.000000,2210.000000,2250.000000,2112.170410,1023380900
2021-03-22,2260.000000,2440.000000,2100.000000,2430.000000,2281.144043,1268269200
2021-03-29,2430.000000,2430.000000,2130.000000,2240.000000,2102.782959,1167059300
2021-04-05,2280.000000,2490.000000,2190.000000,2340.000000,2196.657227,1261927400
2021-04-12,2310.000000,2420.000000,2210.000000,2390.000000,2243.594238,732211100
2021-04-19,2350.000000,2440.000000,2300.000000,2320.000000,2193.711182,425335100
2021-04-26,2350.000000,2540.000000,2340.000000,2490.000000,2354.457275,824612400
2021-05-03,2500.000000,2670.000000,2480.000000,2620.000000,2477.380859,919708800
2021-05-10,2640.000000,2700.000000,2600.000000,2670.000000,2524.659180,322135100
2021-05-17,2670.000000,2670.000000,2310.000000,2330.000000,2203.166748,838206000
2021-05-24,2360.000000,2500.000000,2250.000000,2460.000000,2326.090088,582380100
2021-05-31,2480.000000,2600.000000,2410.000000,2430.000000,2297.723145,474642100
2021-06-07,2450.000000,2500.000000,2350.000000,2480.000000,2345.001465,412741000
2021-06-14,2470.000000,2470.000000,2210.000000,2230.000000,2108.610352,426371000
2021-06-21,2190.000000,2340.000000,2130.000000,2300.000000,2174.799805,412070000
2021-06-28,2310.000000,2310.000000,2190.000000,2220.000000,2099.154541,363491700
2021-07-05,2230.000000,2630.000000,2220.000000,2590.000000,2449.013916,986611300
2021-07-12,2610.000000,2690.000000,2500.000000,2620.000000,2477.380859,657511900
2021-07-19,2630.000000,2670.000000,2540.000000,2620.000000,2477.380859,363022100
2021-07-26,2660.000000,2730.000000,2500.000000,2520.000000,2382.824219,595582100
2021-08-02,2520.000000,2520.000000,2320.000000,2330.000000,2203.166748,412769700
2021-08-09,2300.000000,2430.000000,2240.000000,2380.000000,2250.445068,444646100
2021-08-16,2370.000000,2420.000000,2240.000000,2280.000000,2155.888428,337607000
2021-08-23,2310.000000,2340.000000,2250.000000,2260.000000,2136.977295,232542400
2021-08-30,2280.000000,2430.000000,2280.000000,2350.000000,2222.078125,309935400
2021-09-06,2380.000000,2630.000000,2290.000000,2590.000000,2449.013916,730706900
2021-09-13,2570.000000,2590.000000,2370.000000,2400.000000,2269.356201,605975900
2021-09-20,2380.000000,2410.000000,2280.000000,2290.000000,2165.344238,548934000
2021-09-27,2310.000000,2340.000000,2220.000000,2220.000000,2099.154541,574885200
2021-10-04,2230.000000,2420.000000,2230.000000,2340.000000,2212.622314,805739200
2021-10-11,2390.000000,2480.000000,2330.000000,2470.000000,2335.545898,885356500
2021-10-18,2500.000000,2630.000000,2370.000000,2430.000000,2297.723145,861934800
2021-10-25,2450.000000,2460.000000,2300.000000,2340.000000,2212.622314,320856600
2021-11-01,2360.000000,2400.000000,2310.000000,2360.000000,2231.533691,191150100
2021-11-08,2380.000000,2420.000000,2320.000000,2400.000000,2269.356201,252048500
2021-11-15,2420.000000,2430.000000,2320.000000,2390.000000,2259.900635,344243900
2021-11-22,2400.000000,2490.000000,2330.000000,2340.000000,2212.622314,550937600
2021-11-29,2330.000000,2370.000000,2250.000000,2340.000000,2212.622314,445134800
2021-12-06,2340.000000,2360.000000,2310.000000,2320.000000,2193.711182,112461600
2021-12-13,2330.000000,2350.000000,2250.000000,2250.000000,2127.521484,164018100
2021-12-20,2250.000000,2300.000000,2220.000000,2280.000000,2155.888428,170237900
2021-12-27,2300.000000,2320.000000,2250.000000,2250.000000,2127.521484,89604200
2022-01-03,2260.000000,2350.000000,2230.000000,2230.000000,2108.610352,229941600
2022-01-10,2250.000000,2250.000000,1840.000000,1950.000000,1843.852051,991226100
2022-01-17,1950.000000,1965.000000,1705.000000,1945.000000,1839.124268,1171775300
2022-01-24,1950.000000,1955.000000,1735.000000,1770.000000,1673.650391,618450100
2022-01-31,1785.000000,1860.000000,1765.000000,1810.000000,1711.473022,446075600
2022-02-07,1810.000000,1905.000000,1770.000000,1845.000000,1744.567749,607203200
2022-02-14,1840.000000,2140.000000,1810.000000,2090.000000,1976.231201,786458500
2022-02-21,2100.000000,2270.000000,2100.000000,2220.000000,2099.154541,1061063500
2022-02-28,2240.000000,2460.000000,2230.000000,2450.000000,2316.634521,611362700
2022-03-07,2520.000000,3170.000000,2480.000000,2520.000000,2382.824219,3601808800
2022-03-14,2520.000000,2540.000000,2270.000000,2390.000000,2259.900635,1127877000
2022-03-21,2380.000000,2690.000000,2330.000000,2660.000000,2515.203369,1061382800
2022-03-28,2650.000000,2660.000000,2420.000000,2510.000000,2373.368652,602331900
2022-04-04,2530.000000,2820.000000,2520.000000,2800.000000,2647.582520,854863400
2022-04-11,2800.000000,2870.000000,2580.000000,2780.000000,2628.671143,597776500
2022-04-18,2800.000000,2940.000000,2740.000000,2740.000000,2590.848633,670375200
2022-04-25,2690.000000,2700.000000,2450.000000,2600.000000,2458.469482,678745900
2022-05-02,2600.000000,2600.000000,2600.000000,2600.000000,2458.469482,0
2022-05-09,2500.000000,2550.000000,2290.000000,2330.000000,2203.166748,687570900
2022-05-16,2350.000000,2520.000000,2340.000000,2490.000000,2354.457275,421919100
2022-05-23,2560.000000,2670.000000,2460.000000,2470.000000,2335.545898,547433800
2022-05-30,2500.000000,2570.000000,2470.000000,2500.000000,2363.912842,480900300
2022-06-06,2460.000000,2490.000000,2280.000000,2290.000000,2165.344238,406883400
2022-06-13,2240.000000,2280.000000,2100.000000,2110.000000,2026.543091,519157700
2022-06-20,2110.000000,2150.000000,1950.000000,1970.000000,1892.080444,534276000
2022-06-27,1970.000000,1970.000000,1750.000000,1750.000000,1680.782227,589934600
2022-07-04,1750.000000,1820.000000,1700.000000,1715.000000,1647.166504,478568900
2022-07-11,1720.000000,1770.000000,1535.000000,1540.000000,1479.088257,582143200
2022-07-18,1575.000000,1785.000000,1550.000000,1780.000000,1709.595581,586859400
2022-07-25,1800.000000,2070.000000,1735.000000,1955.000000,1877.673828,698667300
2022-08-01,2030.000000,2100.000000,1915.000000,2020.000000,1940.102905,657723800
2022-08-08,2010.000000,2270.000000,1985.000000,2220.000000,2132.192139,1085004400
2022-08-15,2230.000000,2240.000000,2030.000000,2060.000000,1978.520752,446314600
2022-08-22,2060.000000,2070.000000,1955.000000,1955.000000,1877.673828,508457200
2022-08-29,1920.000000,2010.000000,1865.000000,1900.000000,1824.849243,559003500
2022-09-05,1880.000000,2040.000000,1870.000000,1975.000000,1896.882690,506124100
2022-09-12,2010.000000,2150.000000,1980.000000,2040.000000,1959.311768,854869500
2022-09-19,2080.000000,2100.000000,2020.000000,2040.000000,1959.311768,360520600
2022-09-26,1995.000000,2000.000000,1885.000000,1940.000000,1863.267090,351767200
2022-10-03,1900.000000,1975.000000,1890.000000,1935.000000,1858.464844,291480700
2022-10-10,1920.000000,1925.000000,1820.000000,1820.000000,1748.013428,195514100
2022-10-17,1810.000000,1840.000000,1765.000000,1800.000000,1728.804565,233833700
2022-10-24,1805.000000,1880.000000,1760.000000,1835.000000,1762.420166,362814700
2022-10-31,1840.000000,1915.000000,1805.000000,1915.000000,1839.255859,320733300
2022-11-07,1930.000000,2130.000000,1930.000000,2120.000000,2036.147583,800343800
2022-11-14,2150.000000,2220.000000,1940.000000,1960.000000,1882.476074,697177000
2022-11-21,1980.000000,2000.000000,1930.000000,1950.000000,1872.871582,232924500
2022-11-28,1945.000000,2060.000000,1910.000000,2040.000000,1959.311768,432144000
2022-12-05,2070.000000,2080.000000,1900.000000,1935.000000,1858.464844,327870300
2022-12-12,1930.000000,2030.000000,1915.000000,2020.000000,1940.102905,266920000
2022-12-19,2030.000000,2080.000000,1985.000000,2000.000000,1920.893921,272073100
2022-12-26,2010.000000,2040.000000,1940.000000,1985.000000,1906.487183,182266900
2023-01-02,1990.000000,2100.000000,1930.000000,1985.000000,1906.487183,388008300
2023-01-09,2010.000000,2170.000000,2000.000000,2150.000000,2064.960938,558150100
2023-01-16,2160.000000,2340.000000,2150.000000,2320.000000,2228.236816,702366700
2023-01-23,2320.000000,2370.000000,2250.000000,2300.000000,2209.028076,248808300
2023-01-30,2300.000000,2390.000000,2250.000000,2330.000000,2237.841309,375129600
2023-02-06,2280.000000,2320.000000,2180.000000,2220.000000,2132.192139,371807100
2023-02-13,2210.000000,2250.000000,2060.000000,2090.000000,2007.334106,362452400
2023-02-20,2080.000000,2130.000000,2000.000000,2000.000000,1920.893921,367408900
2023-02-27,2000.000000,2040.000000,1975.000000,1995.000000,1916.091675,331562500
2023-03-06,2000.000000,2020.000000,1850.000000,1880.000000,1805.640259,466852800
2023-03-13,1890.000000,1895.000000,1770.000000,1895.000000,1820.046997,442724400
2023-03-20,1905.000000,1940.000000,1875.000000,1895.000000,1820.046997,174994500
2023-03-27,1935.000000,2100.000000,1935.000000,2090.000000,2007.334106,494627300
2023-04-03,2100.000000,2150.000000,2040.000000,2100.000000,2016.938599,298976300
2023-04-10,2100.000000,2160.000000,2010.000000,2110.000000,2026.543091,341707900
2023-04-17,2130.000000,2140.000000,2080.000000,2100.000000,2016.938599,87762800
2023-04-24,2080.000000,2120.000000,2060.000000,2100.000000,2016.938599,116158600
2023-05-01,2090.000000,2150.000000,2020.000000,2040.000000,1959.311768,252804200
2023-05-08,2060.000000,2120.000000,1990.000000,2000.000000,1920.893921,214975200
2023-05-15,2000.000000,2020.000000,1915.000000,1955.000000,1877.673828,202446600
2023-05-22,1960.000000,1990.000000,1920.000000,1920.000000,1844.058105,193753000
2023-05-29,1920.000000,1960.000000,1895.000000,1895.000000,1820.046997,165906200
2023-06-05,1905.000000,2040.000000,1905.000000,1975.000000,1896.882690,210322400
2023-06-12,1980.000000,2060.000000,1975.000000,2060.000000,1978.520752,184253800
2023-06-19,2060.000000,2060.000000,2000.000000,2010.000000,1930.498413,117793700
2023-06-26,1950.000000,1975.000000,1935.000000,1950.000000,1872.871582,60211700
2023-07-03,1955.000000,2050.000000,1955.000000,1975.000000,1975.000000,201277900
2023-07-10,1985.000000,2030.000000,1980.000000,2000.000000,2000.000000,111994600
2023-07-17,2010.000000,2020.000000,1975.000000,1975.000000,1975.000000,108309500
2023-07-24,1975.000000,2010.000000,1955.000000,1960.000000,1960.000000,138463200
2023-07-31,1965.000000,2060.000000,1960.000000,2020.000000,2020.000000,327760200
2023-08-07,2030.000000,2050.000000,1980.000000,1990.000000,1990.000000,142733900
2023-08-14,1990.000000,2000.000000,1945.000000,1950.000000,1950.000000,156770800
2023-08-21,1950.000000,2020.000000,1935.000000,1990.000000,1990.000000,206484500
2023-08-28,1995.000000,2010.000000,1925.000000,1955.000000,1955.000000,199619300
2023-09-04,1975.000000,1980.000000,1940.000000,1945.000000,1945.000000,185270700
2023-09-11,1945.000000,1960.000000,1895.000000,1900.000000,1900.000000,190879300
2023-09-18,1900.000000,1910.000000,1815.000000,1850.000000,1850.000000,197554700
2023-09-25,1855.000000,1865.000000,1815.000000,1815.000000,1815.000000,79936000
2023-10-02,1815.000000,1825.000000,1705.000000,1715.000000,1715.000000,180444100
2023-10-09,1735.000000,1860.000000,1735.000000,1755.000000,1755.000000,202098600
2023-10-16,1785.000000,1850.000000,1785.000000,1825.000000,1825.000000,147799200
2023-10-23,1825.000000,1825.000000,1725.000000,1725.000000,1725.000000,113811600
2023-10-30,1730.000000,1745.000000,1650.000000,1655.000000,1655.000000,152024200
2023-11-06,1665.000000,1715.000000,1625.000000,1625.000000,1625.000000,125540900
2023-11-13,1625.000000,1675.000000,1610.000000,1635.000000,1635.000000,156003400
2023-11-20,1635.000000,1640.000000,1580.000000,1605.000000,1605.000000,118144100
2023-11-27,1610.000000,1740.000000,1610.000000,1705.000000,1705.000000,272557700
2023-12-04,1740.000000,1810.000000,1635.000000,1685.000000,1685.000000,275566200
2023-12-11,1675.000000,1675.000000,1590.000000,1670.000000,1670.000000,168914700
2023-12-18,1670.000000,1675.000000,1620.000000,1665.000000,1665.000000,117942900
2023-12-25,1675.000000,1800.000000,1675.000000,1705.000000,1705.000000,285334900
2023-12-29,1720.000000,1785.000000,1705.000000,1705.000000,1705.000000,83597900
