Date,Open,High,Low,Close,Adj Close,Volume
2022-04-04,200.000000,202.000000,199.000000,200.000000,180.590210,7439500
2022-04-11,200.000000,202.000000,194.000000,197.000000,177.881363,9505900
2022-04-18,199.000000,200.000000,195.000000,199.000000,179.687256,4942700
2022-04-25,200.000000,202.000000,197.000000,200.000000,180.590210,3317700
2022-05-02,200.000000,200.000000,200.000000,200.000000,180.590210,0
2022-05-09,202.000000,202.000000,197.000000,199.000000,179.687256,6412100
2022-05-16,200.000000,202.000000,198.000000,202.000000,182.396118,4989600
2022-05-23,202.000000,206.000000,199.000000,202.000000,182.396118,4662800
2022-05-30,202.000000,212.000000,200.000000,208.000000,187.813812,8482400
2022-06-06,210.000000,210.000000,202.000000,208.000000,187.813812,7079500
2022-06-13,204.000000,208.000000,202.000000,208.000000,187.813812,3213600
2022-06-20,208.000000,212.000000,199.000000,206.000000,186.007919,7767000
2022-06-27,206.000000,208.000000,194.000000,195.000000,176.075455,11867900
2022-07-04,195.000000,196.000000,191.000000,195.000000,185.151520,2784300
2022-07-11,195.000000,198.000000,189.000000,191.000000,181.353531,8227300
2022-07-18,194.000000,196.000000,187.000000,195.000000,185.151520,10859900
2022-07-25,195.000000,200.000000,193.000000,194.000000,184.202026,2832600
2022-08-01,196.000000,196.000000,192.000000,195.000000,185.151520,1649000
2022-08-08,195.000000,197.000000,193.000000,196.000000,186.101013,2168100
2022-08-15,196.000000,199.000000,194.000000,196.000000,186.101013,3477300
2022-08-22,197.000000,198.000000,194.000000,197.000000,187.050507,1045100
2022-08-29,197.000000,198.000000,195.000000,197.000000,187.050507,2028500
2022-09-05,197.000000,199.000000,194.000000,197.000000,187.050507,9905300
2022-09-12,197.000000,200.000000,195.000000,199.000000,188.949493,4608300
2022-09-19,199.000000,199.000000,196.000000,198.000000,188.000000,1251600
2022-09-26,198.000000,198.000000,193.000000,195.000000,185.151520,3337600
2022-10-03,195.000000,196.000000,194.000000,195.000000,185.151520,2138600
2022-10-10,195.000000,196.000000,191.000000,192.000000,182.303040,3482100
2022-10-17,192.000000,194.000000,189.000000,191.000000,181.353531,2275500
2022-10-24,191.000000,195.000000,191.000000,194.000000,184.202026,1114100
2022-10-31,194.000000,194.000000,189.000000,194.000000,184.202026,1819300
2022-11-07,194.000000,195.000000,192.000000,193.000000,183.252533,1630500
2022-11-14,193.000000,194.000000,190.000000,193.000000,183.252533,1574600
2022-11-21,194.000000,195.000000,192.000000,194.000000,184.202026,1137900
2022-11-28,194.000000,194.000000,190.000000,192.000000,182.303040,4093300
2022-12-05,193.000000,193.000000,187.000000,187.000000,177.555557,2412400
2022-12-12,187.000000,189.000000,185.000000,186.000000,176.606064,1045200
2022-12-19,186.000000,187.000000,185.000000,186.000000,176.606064,2817800
2022-12-26,186.000000,186.000000,184.000000,185.000000,175.656570,1436200
2023-01-02,185.000000,188.000000,183.000000,183.000000,173.757584,1678100
2023-01-09,183.000000,187.000000,180.000000,182.000000,172.808075,1369000
2023-01-16,182.000000,186.000000,181.000000,184.000000,174.707077,681000
2023-01-23,185.000000,188.000000,181.000000,187.000000,177.555557,493900
2023-01-30,186.000000,189.000000,185.000000,188.000000,178.505051,759000
2023-02-06,187.000000,189.000000,185.000000,189.000000,179.454544,896600
2023-02-13,189.000000,189.000000,185.000000,186.000000,176.606064,909300
2023-02-20,186.000000,188.000000,184.000000,186.000000,176.606064,767000
2023-02-27,186.000000,188.000000,185.000000,187.000000,177.555557,757900
2023-03-06,187.000000,191.000000,185.000000,187.000000,177.555557,566700
2023-03-13,186.000000,188.000000,185.000000,187.000000,177.555557,1040800
2023-03-20,187.000000,187.000000,184.000000,185.000000,175.656570,197500
2023-03-27,187.000000,189.000000,185.000000,189.000000,179.454544,324700
2023-04-03,189.000000,192.000000,188.000000,189.000000,179.454544,1199000
2023-04-10,189.000000,190.000000,185.000000,187.000000,177.555557,1635900
2023-04-17,186.000000,188.000000,186.000000,187.000000,177.555557,191400
2023-04-24,187.000000,197.000000,186.000000,190.000000,180.404037,3275100
2023-05-01,190.000000,195.000000,190.000000,194.000000,184.202026,4388600
2023-05-08,194.000000,199.000000,194.000000,196.000000,186.101013,6658800
2023-05-15,197.000000,200.000000,196.000000,198.000000,188.000000,3012000
2023-05-22,199.000000,208.000000,197.000000,199.000000,188.949493,4401900
2023-05-29,199.000000,202.000000,198.000000,199.000000,188.949493,2277600
2023-06-05,200.000000,202.000000,198.000000,199.000000,188.949493,6753200
2023-06-12,199.000000,202.000000,188.000000,192.000000,182.303040,12385300
2023-06-19,192.000000,197.000000,190.000000,191.000000,191.000000,6417000
2023-06-26,192.000000,197.000000,191.000000,191.000000,191.000000,3491600
2023-07-03,192.000000,198.000000,192.000000,198.000000,198.000000,5224300
2023-07-10,198.000000,208.000000,195.000000,204.000000,204.000000,8318300
2023-07-17,202.000000,212.000000,202.000000,208.000000,208.000000,6726800
2023-07-24,208.000000,210.000000,204.000000,206.000000,206.000000,5091000
2023-07-31,208.000000,228.000000,204.000000,210.000000,210.000000,12555600
2023-08-07,210.000000,212.000000,204.000000,206.000000,206.000000,4031700
2023-08-14,206.000000,212.000000,204.000000,208.000000,208.000000,3264800
2023-08-21,208.000000,210.000000,204.000000,206.000000,206.000000,2476100
2023-08-28,206.000000,214.000000,204.000000,212.000000,212.000000,4956300
2023-09-04,212.000000,214.000000,202.000000,206.000000,206.000000,5816800
2023-09-11,206.000000,210.000000,200.000000,204.000000,204.000000,2258300
2023-09-18,204.000000,206.000000,202.000000,206.000000,206.000000,1950200
2023-09-25,202.000000,206.000000,202.000000,204.000000,204.000000,2232800
2023-10-02,204.000000,206.000000,196.000000,200.000000,200.000000,5526900
2023-10-09,200.000000,200.000000,196.000000,199.000000,199.000000,2612200
2023-10-16,199.000000,200.000000,196.000000,198.000000,198.000000,2660900
2023-10-23,199.000000,200.000000,196.000000,200.000000,200.000000,3123000
2023-10-30,200.000000,206.000000,197.000000,200.000000,200.000000,5522600
2023-11-06,199.000000,202.000000,197.000000,198.000000,198.000000,2122400
2023-11-13,198.000000,200.000000,197.000000,198.000000,198.000000,1781800
2023-11-20,198.000000,200.000000,196.000000,199.000000,199.000000,1398300
2023-11-27,199.000000,204.000000,198.000000,198.000000,198.000000,2163900
2023-12-04,199.000000,202.000000,198.000000,199.000000,199.000000,2278400
2023-12-11,200.000000,200.000000,196.000000,197.000000,197.000000,3943600
2023-12-18,199.000000,200.000000,196.000000,198.000000,198.000000,1494600
2023-12-25,198.000000,202.000000,198.000000,200.000000,200.000000,3701200
2023-12-29,200.000000,202.000000,199.000000,200.000000,200.000000,678800
